10.126.2.83 - - [04/Dec/2018:00:15:25 +0800] "GET /index.html HTTP/1.0" 404 -
172.16.1.153 - - [04/Dec/2018:09:33:14 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:33:26 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:34:00 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1447
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:35:13 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
10.126.2.83 - - [04/Dec/2018:09:35:42 +0800] "GET / HTTP/1.0" 404 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1480
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:40 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:41 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:41 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:41 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:41 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:43:41 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/ HTTP/1.0" 302 -
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/manage/index;JSESSIONID=23279a01-4f7b-4ec8-aa2d-806d0d421a01 HTTP/1.0" 302 -
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 200 97163
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 200 4008
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 200 3869
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 200 70815
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 200 2958
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 200 54919
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 200 34653
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 200 114011
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 200 6227
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 200 1645
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 200 1135
172.16.1.153 - - [04/Dec/2018:09:47:55 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1405
172.16.1.153 - - [04/Dec/2018:09:47:56 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff?v=2.2.0 HTTP/1.0" 200 50312
172.16.1.153 - - [04/Dec/2018:09:47:56 +0800] "GET /upms/resources/zheng-admin/images/favicon.ico HTTP/1.0" 200 9662
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:10 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:11 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1412
172.16.1.153 - - [04/Dec/2018:09:54:11 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:11 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:11 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:54:18 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1472
172.16.1.153 - - [04/Dec/2018:09:58:47 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/images/favicon.ico HTTP/1.0" 200 9662
172.16.1.153 - - [04/Dec/2018:09:58:48 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js.map HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1466
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:10:01:42 +0800] "GET /upms/resources/zheng-admin/images/favicon.ico HTTP/1.0" 200 9662
172.16.1.153 - - [04/Dec/2018:10:01:48 +0800] "GET /upms/sso/rsa/publicKey HTTP/1.0" 200 216
172.16.1.153 - - [04/Dec/2018:10:01:49 +0800] "POST /upms/sso/login HTTP/1.0" 200 68
172.16.1.153 - - [04/Dec/2018:10:01:52 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1450
172.16.1.153 - - [04/Dec/2018:10:01:55 +0800] "GET /upms/sso/rsa/publicKey HTTP/1.0" 200 216
172.16.1.153 - - [04/Dec/2018:10:01:55 +0800] "POST /upms/sso/login HTTP/1.0" 500 10000
172.16.1.153 - - [04/Dec/2018:10:01:57 +0800] "GET /upms/sso/rsa/publicKey HTTP/1.0" 200 216
172.16.1.153 - - [04/Dec/2018:10:01:57 +0800] "POST /upms/sso/login HTTP/1.0" 500 10000
10.126.2.83 - - [04/Dec/2018:10:55:38 +0800] "GET / HTTP/1.0" 404 -
10.126.2.83 - - [04/Dec/2018:11:33:14 +0800] "GET /echo.php HTTP/1.0" 404 -
10.126.2.83 - - [04/Dec/2018:11:35:14 +0800] "GET / HTTP/1.0" 404 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/ HTTP/1.0" 302 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/manage/index;JSESSIONID=9919b298-7622-42fe-bee4-b713bb2a4083 HTTP/1.0" 302 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/sso/login HTTP/1.0" 200 3041
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/css/login.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/css/checkbix.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/jsencrypt/jsencrypt.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/checkbix/js/checkbix.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/js/login.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:46:47 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1415
172.16.1.153 - - [04/Dec/2018:11:46:54 +0800] "GET /upms/sso/rsa/publicKey HTTP/1.0" 200 216
172.16.1.153 - - [04/Dec/2018:11:46:54 +0800] "POST /upms/sso/login HTTP/1.0" 200 68
172.16.1.153 - - [04/Dec/2018:11:46:56 +0800] "GET /upms/sso/kaptcha HTTP/1.0" 200 1472
172.16.1.153 - - [04/Dec/2018:11:46:59 +0800] "GET /upms/sso/rsa/publicKey HTTP/1.0" 200 216
172.16.1.153 - - [04/Dec/2018:11:46:59 +0800] "POST /upms/sso/login HTTP/1.0" 200 65
172.16.1.153 - - [04/Dec/2018:11:46:59 +0800] "GET /upms/ HTTP/1.0" 302 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/manage/index HTTP/1.0" 200 127272
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/css/admin.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/images/logo.png HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/css/bootstrap.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/material-design-iconic-font-2.2.0/css/material-design-iconic-font.min.css HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.1.12.4.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/waves-0.7.5/waves.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/bootstrap-3.3.0/js/bootstrap.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/BootstrapMenu.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/device.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js HTTP/1.0" 304 -
172.16.1.153 - - [04/Dec/2018:11:47:01 +0800] "GET /upms/resources/zheng-admin/plugins/jquery.cookie.js HTTP/1.0" 304 -
